,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_colsample_bytree,param_gamma,param_learning_rate,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
12,1.4959305763244628,0.02134807947802932,0.0219754695892334,0.0014742456895165885,0.3,0.5,0.1,5,10,10,0.8,"{'colsample_bytree': 0.3, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 10, 'subsample': 0.8}",-57.77678211838589,-57.19770306194786,-57.81055874894133,-57.36402536216113,-57.53563950004816,-57.53694175829687,0.23553102764886608,964
13,1.5986480236053466,0.07496165341906717,0.020479488372802734,0.0010357065138066996,0.3,0.5,0.1,5,10,10,1.0,"{'colsample_bytree': 0.3, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 10, 'subsample': 1.0}",-57.69479236038241,-57.13491708684894,-57.745538830075155,-57.090874502705404,-57.68287754833602,-57.46980006566959,0.29250183051291523,955
14,2.104268455505371,0.08805937654432083,0.024060964584350586,0.0029969010014767256,0.3,0.5,0.1,5,10,15,0.8,"{'colsample_bytree': 0.3, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 15, 'subsample': 0.8}",-45.52997032892443,-44.88291182316417,-45.353930750763716,-44.918314180704,-45.26343612449354,-45.18971264160997,0.2513809459208231,808
15,2.1844253063201906,0.10732335625348595,0.024879074096679686,0.004614826246931315,0.3,0.5,0.1,5,10,15,1.0,"{'colsample_bytree': 0.3, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 15, 'subsample': 1.0}",-45.49867690113851,-44.80944796840013,-45.43797052110139,-44.620351701391655,-45.35075444985904,-45.143440308378146,0.3580761958644587,796
16,2.6729323863983154,0.10501130414275826,0.022081375122070312,0.0008431313358181609,0.3,0.5,0.1,5,10,20,0.8,"{'colsample_bytree': 0.3, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 20, 'subsample': 0.8}",-39.47922364862061,-38.882475162158514,-39.27996256229705,-38.79225083030203,-39.31362844208553,-39.14950812909275,0.2651812750048438,532
17,2.756587505340576,0.08417143494885397,0.024053001403808595,0.002110617201667975,0.3,0.5,0.1,5,10,20,1.0,"{'colsample_bytree': 0.3, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 5, 'min_child_weight': 10, 'n_estimators': 20, 'subsample': 1.0}",-39.44008589482537,-38.74185357087073,-39.10952705186565,-38.6074471790604,-39.317424994895305,-39.0432677383035,0.32180963550187436,508
18,1.7966325759887696,0.044727420193555543,0.02163386344909668,0.001004228655270211,0.3,0.5,0.1,6,1,10,0.8,"{'colsample_bytree': 0.3, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 10, 'subsample': 0.8}",-56.57324310610942,-55.87299177361197,-56.62274821547999,-56.12192194072574,-56.50095198415072,-56.338371404015575,0.2918547251401828,910
19,1.812718677520752,0.0436935530438218,0.020355987548828124,0.0009483378041787201,0.3,0.5,0.1,6,1,10,1.0,"{'colsample_bytree': 0.3, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 10, 'subsample': 1.0}",-56.52464376436853,-55.86186881674533,-56.530905329338424,-56.02629243286251,-56.61622114977916,-56.311986298618784,0.3065727700986399,904
20,2.3785441398620604,0.029318029624155723,0.0219970703125,0.0029674694046972665,0.3,0.5,0.1,6,1,15,0.8,"{'colsample_bytree': 0.3, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 15, 'subsample': 0.8}",-43.715745405062826,-42.75555014336734,-43.44522737601366,-43.04260856907749,-43.41697771292235,-43.27522184128873,0.33681604096280027,685
21,2.5077263355255126,0.033214978578248046,0.022641944885253906,0.001476945090059211,0.3,0.5,0.1,6,1,15,1.0,"{'colsample_bytree': 0.3, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 15, 'subsample': 1.0}",-43.72524685067599,-43.03725764987943,-43.532412931849294,-42.892044056401986,-43.947090587846816,-43.4268104153307,0.40215272498459304,697
22,3.061937713623047,0.05700939635310953,0.02457399368286133,0.0028453555969171177,0.3,0.5,0.1,6,1,20,0.8,"{'colsample_bytree': 0.3, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 20, 'subsample': 0.8}",-37.39868631304829,-36.13945753225797,-36.78159565408177,-36.54221263457339,-36.94294291527374,-36.76097900984703,0.41817560605772247,364
23,3.1774219989776613,0.020799292803791457,0.022253656387329103,0.0010046583081725943,0.3,0.5,0.1,6,1,20,1.0,"{'colsample_bytree': 0.3, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 1, 'n_estimators': 20, 'subsample': 1.0}",-37.399872796308145,-36.549759893228085,-37.026662074919244,-36.24326815357367,-37.54757322182639,-36.953427227971105,0.4949666005696009,398
24,1.7576563835144043,0.023997564248374657,0.020098257064819335,0.000547424911807748,0.3,0.5,0.1,6,5,10,0.8,"{'colsample_bytree': 0.3, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 10, 'subsample': 0.8}",-56.58975772314559,-55.84488382034868,-56.78916216218847,-56.12558199052311,-56.48097520627995,-56.366072180497156,0.3381466836032947,913
25,1.7898510932922362,0.01042545209471507,0.022008323669433595,0.0031638438504434955,0.3,0.5,0.1,6,5,10,1.0,"{'colsample_bytree': 0.3, 'gamma': 0.5, 'learning_rate': 0.1, 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 10, 'subsample': 1.0}",-56.541561380570315,-55.97862706158745,-56.566144541961734,-55.92018061070621,-56.61108676325302,-56.32352007161575,0.3068345343189617,907
